0.43613, 0.99851, 0.99851, 0.06257, 0.06257, 0.06266, 0.06266
0.44263, 0.99158, 0.99158, 0.06296, 0.06296, 0.06349, 0.06349
0.44914, 0.99147, 0.99147, 0.06507, 0.06507, 0.06562, 0.06562
0.45564, 0.99457, 0.99457, 0.06823, 0.06823, 0.06860, 0.06860
0.46215, 0.99480, 0.99480, 0.06932, 0.06932, 0.06968, 0.06968
0.46865, 0.99242, 0.99242, 0.07209, 0.07209, 0.07264, 0.07264
0.47516, 0.99568, 0.99568, 0.07560, 0.07560, 0.07593, 0.07593
0.48167, 0.99725, 0.99725, 0.07846, 0.07846, 0.07867, 0.07867
0.48817, 0.99712, 0.99712, 0.08050, 0.08050, 0.08073, 0.08073
0.49468, 0.99944, 0.99944, 0.08633, 0.08633, 0.08638, 0.08638
0.50119, 1.00326, 1.00326, 0.08840, 0.08840, 0.08812, 0.08812
0.50770, 1.00043, 1.00043, 0.09356, 0.09356, 0.09351, 0.09351
0.51421, 1.00460, 1.00460, 0.09504, 0.09504, 0.09460, 0.09460
0.52072, 1.00361, 1.00361, 0.10061, 0.10061, 0.10024, 0.10024
0.52723, 1.00372, 1.00372, 0.10498, 0.10498, 0.10459, 0.10459
0.53374, 1.00766, 1.00766, 0.11112, 0.11112, 0.11028, 0.11028
0.54025, 1.01072, 1.01072, 0.11341, 0.11341, 0.11221, 0.11221
0.54676, 1.01213, 1.01213, 0.11812, 0.11812, 0.11671, 0.11671
0.55327, 1.01443, 1.01443, 0.12376, 0.12376, 0.12200, 0.12200
0.55978, 1.01718, 1.01718, 0.13146, 0.13146, 0.12924, 0.12924
0.56629, 1.01922, 1.01922, 0.14115, 0.14115, 0.13849, 0.13849
0.57281, 1.02213, 1.02213, 0.14850, 0.14850, 0.14528, 0.14528
0.57932, 1.02507, 1.02507, 0.15572, 0.15572, 0.15191, 0.15191
0.58583, 1.02577, 1.02577, 0.16063, 0.16063, 0.15659, 0.15659
0.59235, 1.02904, 1.02904, 0.16601, 0.16601, 0.16133, 0.16133
0.59886, 1.03096, 1.03096, 0.16853, 0.16853, 0.16347, 0.16347
0.60538, 1.03155, 1.03155, 0.17151, 0.17151, 0.16627, 0.16627
0.61189, 1.03164, 1.03164, 0.17575, 0.17575, 0.17036, 0.17036
0.61841, 1.03265, 1.03265, 0.17779, 0.17779, 0.17217, 0.17217
0.62492, 1.03507, 1.03507, 0.18444, 0.18444, 0.17819, 0.17819
0.63144, 1.03676, 1.03676, 0.18437, 0.18437, 0.17783, 0.17783
0.70968, 1.04473, 1.04473, 0.19732, 0.19732, 0.18887, 0.18887
0.71620, 1.04657, 1.04657, 0.19895, 0.19895, 0.19010, 0.19010
0.72272, 1.04781, 1.04781, 0.20115, 0.20115, 0.19197, 0.19197
0.72925, 1.04403, 1.04526, 0.20028, 0.19961, 0.19183, 0.19097
0.73577, 1.04821, 1.04949, 0.19810, 0.19741, 0.18899, 0.18810
0.74230, 1.04591, 1.04725, 0.19655, 0.19585, 0.18793, 0.18701
0.74882, 1.04819, 1.04959, 0.19784, 0.19709, 0.18874, 0.18778
0.75535, 1.04692, 1.04837, 0.19924, 0.19846, 0.19031, 0.18931
0.76187, 1.05059, 1.05210, 0.19973, 0.19892, 0.19011, 0.18907
0.76840, 1.04983, 1.05140, 0.19837, 0.19753, 0.18895, 0.18787
0.77492, 1.05105, 1.05268, 0.19844, 0.19757, 0.18880, 0.18768
0.78145, 1.04901, 1.05071, 0.19648, 0.19558, 0.18730, 0.18614
0.78798, 1.05207, 1.05384, 0.19695, 0.19602, 0.18720, 0.18600
0.79451, 1.05313, 1.05497, 0.19496, 0.19401, 0.18513, 0.18390
0.80104, 1.05265, 1.05455, 0.19568, 0.19469, 0.18590, 0.18462
0.80756, 1.05213, 1.05410, 0.19578, 0.19475, 0.18608, 0.18475
0.81409, 1.05348, 1.05553, 0.19702, 0.19595, 0.18702, 0.18564
0.82062, 1.05308, 1.05521, 0.19559, 0.19448, 0.18573, 0.18431
0.82715, 1.05345, 1.05565, 0.19520, 0.19405, 0.18529, 0.18382
0.83368, 1.05455, 1.05684, 0.19391, 0.19273, 0.18388, 0.18237
0.84022, 1.05397, 1.05633, 0.19447, 0.19324, 0.18451, 0.18294
0.84675, 1.05277, 1.05521, 0.19205, 0.19080, 0.18242, 0.18081
0.85328, 1.05300, 1.05554, 0.19009, 0.18880, 0.18052, 0.17887
0.85981, 1.05519, 1.05781, 0.19403, 0.19267, 0.18388, 0.18214
0.86634, 1.05445, 1.05716, 0.19287, 0.19147, 0.18291, 0.18112
0.87288, 1.05308, 1.05588, 0.19128, 0.18985, 0.18164, 0.17980
0.87941, 1.05516, 1.05806, 0.18872, 0.18726, 0.17886, 0.17699
0.88595, 1.05619, 1.05920, 0.18979, 0.18827, 0.17969, 0.17775
0.89248, 1.05527, 1.05837, 0.19125, 0.18967, 0.18123, 0.17921
0.89902, 1.05534, 1.05854, 0.18737, 0.18577, 0.17754, 0.17549
0.90555, 1.05607, 1.05938, 0.18653, 0.18488, 0.17662, 0.17452
0.91209, 1.05497, 1.05838, 0.18578, 0.18409, 0.17610, 0.17394
0.91862, 1.05611, 1.05964, 0.18619, 0.18444, 0.17629, 0.17406
0.92516, 1.05584, 1.05948, 0.18450, 0.18271, 0.17474, 0.17245
0.93170, 1.05706, 1.06082, 0.18438, 0.18254, 0.17443, 0.17207
0.93824, 1.05776, 1.06164, 0.18345, 0.18156, 0.17343, 0.17102
0.94477, 1.05884, 1.06284, 0.18453, 0.18257, 0.17428, 0.17178
