0.43613, 1.07218, 1.07218, 0.05991, 0.05991, 0.05587, 0.05587
0.44263, 1.07334, 1.07334, 0.06086, 0.06086, 0.05670, 0.05670
0.44914, 1.07850, 1.07850, 0.06371, 0.06371, 0.05907, 0.05907
0.45564, 1.08432, 1.08432, 0.06733, 0.06733, 0.06209, 0.06209
0.46215, 1.08831, 1.08831, 0.06905, 0.06905, 0.06345, 0.06345
0.46865, 1.08945, 1.08945, 0.07239, 0.07239, 0.06644, 0.06644
0.47516, 1.09338, 1.09338, 0.07592, 0.07592, 0.06944, 0.06944
0.48167, 1.09661, 1.09661, 0.07959, 0.07959, 0.07258, 0.07258
0.48817, 1.09732, 1.09732, 0.08179, 0.08179, 0.07453, 0.07453
0.49468, 1.10727, 1.10727, 0.08829, 0.08829, 0.07974, 0.07974
0.50119, 1.11081, 1.11081, 0.09147, 0.09147, 0.08234, 0.08234
0.50770, 1.11466, 1.11466, 0.09636, 0.09636, 0.08645, 0.08645
0.51421, 1.12039, 1.12039, 0.09999, 0.09999, 0.08925, 0.08925
0.52072, 1.12897, 1.12897, 0.10571, 0.10571, 0.09363, 0.09363
0.52723, 1.13346, 1.13346, 0.11107, 0.11107, 0.09799, 0.09799
0.53374, 1.13992, 1.13992, 0.11914, 0.11914, 0.10452, 0.10452
0.54025, 1.14543, 1.14543, 0.12324, 0.12324, 0.10760, 0.10760
0.54676, 1.15297, 1.15297, 0.12959, 0.12959, 0.11239, 0.11239
0.55327, 1.16043, 1.16043, 0.13825, 0.13825, 0.11914, 0.11914
0.55978, 1.16537, 1.16537, 0.14861, 0.14861, 0.12752, 0.12752
0.56629, 1.16925, 1.16925, 0.15547, 0.15547, 0.13297, 0.13297
0.57281, 1.17651, 1.17651, 0.16693, 0.16693, 0.14189, 0.14189
0.57932, 1.18096, 1.18096, 0.17834, 0.17834, 0.15101, 0.15101
0.58583, 1.18776, 1.18776, 0.18807, 0.18807, 0.15834, 0.15834
0.59235, 1.18948, 1.18948, 0.19536, 0.19536, 0.16424, 0.16424
0.59886, 1.19646, 1.19646, 0.20267, 0.20267, 0.16939, 0.16939
0.60538, 1.20098, 1.20098, 0.20818, 0.20818, 0.17334, 0.17334
0.61189, 1.20303, 1.20303, 0.21626, 0.21626, 0.17976, 0.17976
0.61841, 1.20867, 1.20867, 0.22133, 0.22133, 0.18312, 0.18312
0.62492, 1.21441, 1.21441, 0.23357, 0.23357, 0.19233, 0.19233
0.63144, 1.21566, 1.21566, 0.23458, 0.23458, 0.19297, 0.19297
0.70968, 1.27391, 1.27391, 0.26979, 0.26979, 0.21178, 0.21178
0.71620, 1.27589, 1.27589, 0.27199, 0.27199, 0.21318, 0.21318
0.72272, 1.27896, 1.27896, 0.27741, 0.27741, 0.21690, 0.21690
0.72925, 1.28387, 1.28339, 0.27780, 0.27849, 0.21638, 0.21699
0.73577, 1.28801, 1.28751, 0.27546, 0.27617, 0.21386, 0.21449
0.74230, 1.29250, 1.29197, 0.27502, 0.27576, 0.21278, 0.21344
0.74882, 1.29535, 1.29481, 0.27616, 0.27693, 0.21319, 0.21388
0.75535, 1.29832, 1.29775, 0.27867, 0.27948, 0.21464, 0.21535
0.76187, 1.30172, 1.30112, 0.28052, 0.28136, 0.21550, 0.21625
0.76840, 1.30444, 1.30382, 0.27957, 0.28045, 0.21432, 0.21510
0.77492, 1.30549, 1.30484, 0.28127, 0.28218, 0.21545, 0.21626
0.78145, 1.30910, 1.30843, 0.27986, 0.28081, 0.21378, 0.21461
0.78798, 1.31002, 1.30932, 0.28004, 0.28103, 0.21377, 0.21464
0.79451, 1.31323, 1.31251, 0.27830, 0.27932, 0.21192, 0.21281
0.80104, 1.31536, 1.31461, 0.27911, 0.28018, 0.21219, 0.21312
0.80756, 1.31557, 1.31479, 0.27960, 0.28070, 0.21253, 0.21349
0.81409, 1.31850, 1.31769, 0.28189, 0.28305, 0.21380, 0.21480
0.82062, 1.32028, 1.31943, 0.28099, 0.28218, 0.21282, 0.21386
0.82715, 1.32208, 1.32121, 0.28010, 0.28133, 0.21186, 0.21294
0.83368, 1.32562, 1.32470, 0.27982, 0.28110, 0.21109, 0.21220
0.84022, 1.32523, 1.32428, 0.28007, 0.28139, 0.21133, 0.21248
0.84675, 1.32569, 1.32471, 0.27805, 0.27941, 0.20974, 0.21092
0.85328, 1.32671, 1.32569, 0.27575, 0.27715, 0.20784, 0.20906
0.85981, 1.32797, 1.32691, 0.27739, 0.27884, 0.20888, 0.21014
0.86634, 1.33017, 1.32908, 0.27979, 0.28131, 0.21034, 0.21166
0.87288, 1.33126, 1.33013, 0.27597, 0.27752, 0.20730, 0.20864
0.87941, 1.33323, 1.33207, 0.27318, 0.27477, 0.20490, 0.20627
0.88595, 1.33451, 1.33330, 0.27379, 0.27543, 0.20516, 0.20658
0.89248, 1.33528, 1.33403, 0.27664, 0.27835, 0.20717, 0.20866
0.89902, 1.33819, 1.33689, 0.27253, 0.27428, 0.20365, 0.20516
0.90555, 1.33830, 1.33696, 0.27080, 0.27260, 0.20235, 0.20389
0.91209, 1.33958, 1.33820, 0.27054, 0.27239, 0.20196, 0.20355
0.91862, 1.34021, 1.33878, 0.27162, 0.27354, 0.20267, 0.20432
0.92516, 1.34211, 1.34063, 0.26946, 0.27143, 0.20077, 0.20246
0.93170, 1.34560, 1.34407, 0.26923, 0.27125, 0.20008, 0.20181
0.93824, 1.34292, 1.34135, 0.26825, 0.27033, 0.19975, 0.20154
0.94477, 1.34691, 1.34528, 0.26954, 0.27170, 0.20012, 0.20197
